name,parent,clusterid,label,compute_pos,svg_pos,model_level,percentage,mi,children
Z2347,Z3136,5,"trials,trial,randomly,corrected,conditions,condition,random","4087.72,-911.586","4050,-901.9",2,0.08,"Z3136,0.251841493069753","Z1962,Z1960,Z1959,Z1963,Z1961"
Z2344,Z3134,5,"interactively,visualized,interactivity,visualizes","3899.25,-444.45","3823.9,-285.72",2,0.39,"Z3134,0.458892082190277","Z1945,Z1944"
Z2345,Z3135,5,"guidelines,completed,statistically,completion,confidence,significance,recommendations","3444.06666667,-802.353333333","3499,-846.39",2,0.16,"Z3135,0.40642337327611483","Z1948,Z1947,Z1946"
Z2342,Z3134,5,"explore,exploring,exploration,views,seeking,visualizations,explored","3569.9,-571.555714286","3558.9,-523.89",2,0.34,"Z3134,0.6287027454717672","Z1941,Z1940,Z1938,Z1939,Z1935,Z1936,Z1937"
Z2343,Z3134,5,"highlighted,highlight,highlighting,reveal,reveals,highlights,revealing","3567.7,-399.62","3544.3,-393.97",2,0.35,"Z3134,0.5624846953651369","Z1943,Z1942"
Z2340,Z3133,5,"interactions,understand,understanding,allowing,interact,providing,domains","4077.15,-343.9275","4053.3,-400.25",2,0.36,"Z3133,0.5031180366654253","Z1929,Z1928,Z1930,Z1931"
Z2341,Z3133,5,"aggregation,aggregated,filtering,aggregate,filter,scalability,scalable","3895.56666667,-287.566666667","3899.6,-273.01",2,0.24,"Z3133,0.2676867481414983","Z1932,Z1933,Z1934"
Z2348,Z3136,5,"experiment,anova,experiments,experimental","3993.2,-762.555","3891.7,-816.26",2,0.18,"Z3136,0.14841076663917677","Z1965,Z1964"
Z2349,Z3136,5,"stimuli,stimulus,fixation,fixations,gaze","4076.95,-1021.89","3975.9,-1020.5",2,0.04,"Z3136,0.11631523589055541","Z1967,Z1966"
Z2294,Z3114,6,"designs,designing,designers,designer,informed,inform","3305.55,-2250.75","3246.6,-2226.3",2,0.22,"Z3114,0.3511080564826147","Z1789,Z1788"
Z2295,Z3115,6,"analysts,analyst,criminal,crime,law,investigative,jigsaw","3009.76666667,-1477.3","3056.3,-1589.5",2,0.14,"Z3115,0.38220491889404656","Z1790,Z1791,Z1792"
Z2296,Z3115,6,"discover,discovery,analytical,discovering,discovered,analytic","3236.0,-1815.9","3196.2,-1752.1",2,0.15,"Z3115,0.4076037763651467","Z1793,Z1794"
Z2297,Z3116,6,"human,mental,mentally,humans,psychology","2844.35,-1466.05","2904.2,-1533.4",2,0.23,"Z3116,0.5196195533717753","Z1795,Z1796"
Z2290,Z3113,6,"category,categories,categorized,categorization,listed,holding","2741.3,-2102.9","2800.5,-2158.8",2,0.23,"Z3113,0.1879824227699673","Z1778,Z1777"
Z2291,Z3113,6,"opinions,school,opinion,formal,harvard,horizon,mind","2811.0,-2259.05","2858.6,-2220.3",2,0.20,"Z3113,0.24874342461744203","Z1781,Z1780,Z1782,Z1779"
Z2292,Z3113,6,"piece,pieces,situations,shared,sharing,situation","2865.76666667,-2173.36666667","2876.1,-2173.1",2,0.16,"Z3113,0.18485349740067822","Z1785,Z1784,Z1783"
Z2293,Z3114,6,"primary,begin,secondary,begins,primarily","3041.25,-2293.65","3037.5,-2237.7",2,0.27,"Z3114,0.16420967567674594","Z1787,Z1786"
Z330,Z412,3,"link,links,diagrams,linking,brushing,linked,connection","3042.84285714,-3529.12857143","2970.5,-3401.4",3,0.26,"Z412,0.26172808022282623","Z1215,Z1217,Z1216,Z1218,Z280,Z281,Z1214"
Z331,Z412,3,"layout,force,layouts,metaphor,metaphors,laid,readable","3109.32105263,-3173.52105263","3062.3,-3182.2",3,0.15,"Z412,0.24215134235798003","Z1219,Z282,Z284,Z285,Z286,Z287,Z1231,Z1230,Z1228,Z1229,Z1220,Z1221,Z1222,Z1223,Z1224,Z1225,Z1226,Z1227,Z283"
Z332,Z413,3,"standardspublicationsrightsindex,republicationredistribution,orgpublications,tvcg,doi,permission,citation","2084.26666667,-3296.9","2106.2,-3285.3",3,0.12,"Z413,0.14897552073374054","Z1238,Z1237,Z1236,Z1235,Z1234,Z1233,Z1232,Z288,Z289"
Z333,Z413,3,"entities,semantic,entity,semantically,semantics,conceptual,citations","2006.57777778,-3388.67777778","2109.6,-3358.5",3,0.10,"Z413,0.1293448692612833","Z1244,Z1242,Z1243,Z1240,Z1239,Z290,Z292,Z291,Z1241"
Z2298,Z3116,6,"cognitive,taxonomy,cognition,taxonomies","2888.9,-1607.7","2905.1,-1592.4",2,0.15,"Z3116,0.2715536097473612","Z1798,Z1797"
Z2299,Z3116,6,"recognition,recognize,recognized,vision","3027.55,-1570.35","2980.7,-1551.4",2,0.08,"Z3116,0.13078907766193104","Z1799,Z1800"
Z336,Z414,3,"text,textual,characters,character,annotations,sensemaking,annotation","2069.11666667,-3139.66666667","2080.2,-3179.4",3,0.14,"Z414,0.33185095178490476","Z1260,Z1261,Z297,Z298,Z1259,Z1258"
Z337,Z415,2,"corresponds,interval,pre,multi,dataset,correspond,datasets","3086.525,-759.15875","3013.3,-708.97",3,0.36,"Z415,0.6365609796460755","Z1266,Z1267,Z1262,Z1263,Z1264,Z1265,Z2100,Z299"
Z1969,Z2350,5,"recorded,recording","3873.7,-993.63","3873.7,-993.63",1,0.14,"Z2350,0.361030022970383",
Z11536,Z2538,10,"simulated,annealing","878.31,-2935","878.31,-2935",1,0.20,"Z2538,0.3120423068253788",
Z2508,Z3189,11,"creation,creating,creates,base,constructs,fashion,palette","3295.3,-3090.05","3384.8,-3155.8",2,0.18,"Z3189,0.1509566629021068","Z11457,Z11456"
Z2509,Z3189,11,"argument,write,writing,written,arguments","3751.95,-3045.95","3750,-3097",2,0.08,"Z3189,0.03622884772278048","Z11459,Z11458"
Z11537,Z2538,10,"simulate,simulating","724.96,-2962.1","724.96,-2962.1",1,0.09,"Z2538,0.14601088329008902",
Z2504,Z3187,11,"management,manage,manager,managers","3472.9,-2626.1","3474.6,-2655.7",2,0.17,"Z3187,0.18772216777095477","Z11440,Z11441"
Z2505,Z3188,11,"layer,layers,layered,external,internal","3257.65,-2762.15","3362.2,-2810.8",2,0.17,"Z3188,0.15646525384342755","Z11442,Z11443"
Z2506,Z3188,11,"roll,forward,opening,push,pull,pushed,closing","3243.85,-2936.0","3320.8,-2914.5",2,0.11,"Z3188,0.15027382855479982","Z11448,Z11449,Z11446,Z11447,Z11444,Z11445,Z11451,Z11450,Z11453,Z11452"
Z2507,Z3188,11,"java,toolkit,vtk,applet,prefuse,toolkits,improvise","3865.05,-2972.6","3707.3,-2995.8",2,0.13,"Z3188,0.14209419720323854","Z11455,Z11454"
Z2500,Z3187,11,"widgets,paradigm,widget,custom,functionality,paradigms,active","4104.375,-2796.65","3971.8,-2798.6",2,0.20,"Z3187,0.38428383229216734","Z11424,Z11425,Z11426,Z11427"
Z2501,Z3187,11,"coupled,tightly,coupling,early,mode,saved,tight","3752.51428571,-2644.77142857","3724.5,-2661.3",2,0.24,"Z3187,0.3344937931440084","Z11428,Z11429,Z11434,Z11433,Z11432,Z11431,Z11430"
Z2502,Z3187,11,"flexible,flexibility,specification,facilitate,facilitates,specifications,facilitating","3893.46666667,-2741.83333333","3860.8,-2718.4",2,0.37,"Z3187,0.3070170603228862","Z11437,Z11436,Z11435"
Z2503,Z3187,11,"development,develop,developing,software","3378.5,-2684.7","3457.7,-2745",2,0.28,"Z3187,0.24510249784509955","Z11439,Z11438"
Z244,Z319,4,"hierarchy,hierarchical,hierarchies,levels,granularity","4729.4,-1817.25","4650.5,-1859.4",2,0.21,"Z319,0.29664315192729307","Z1109,Z1108"
Z245,Z319,4,"partition,partitions,partitioning,partitioned,divide,dividing,divided","4334.4,-1788.25","4448.5,-1823.2",2,0.11,"Z319,0.04863873581895232","Z1110,Z1111"
Z246,Z320,4,"treemap,treemaps,filling,squarified,dice","4744.15,-1967.15","4797.7,-1983.2",2,0.04,"Z320,0.12059144469769435","Z1112,Z1113"
Z247,Z320,4,"rectangle,rectangles,nested,nesting,rectangular,containment,portal","4696.26666667,-1982.83333333","4697.1,-1985",2,0.13,"Z320,0.12102764767401566","Z1114,Z1115,Z1116"
Z240,Z317,4,"subdivision,subdivided,recursively,subdivide,subdividing,recursive","5012.85,-2128.6","4943.6,-2062.6",2,0.17,"Z317,0.18608856659942583","Z1101,Z1100"
Z241,Z318,4,"subtree,tree,subtrees,trees","4442.75,-1977.3","4457.1,-1955.4",2,0.18,"Z318,0.3406018204885931","Z1103,Z1102"
Z242,Z318,4,"node,nodes,branch,branches,branching","4556.75,-1778.85","4584,-1823.4",2,0.21,"Z318,0.4884528235375238","Z1105,Z1104"
Z243,Z318,4,"path,shortest,paths,geodesic","4870.55,-1884.8","4827.2,-1894.1",2,0.18,"Z318,0.20586899869983277","Z1107,Z1106"
Z3190,Z472,10,"ellipsoids,ellipsoid,anisotropy,anisotropic,isotropic,tensor,ellipse","1338.7,-2727.11428571","1286.4,-2670.4",3,0.08,"Z472,0.2735619078945306","Z11466,Z11467,Z11468,Z11469,Z11470,Z2513,Z2514"
Z248,Z321,3,"topics,topic,popularity,popular,website","2558.6,-2586.3","2547,-2666.8",2,0.12,"Z321,0.327200938621405","Z1118,Z1117"
Z249,Z321,3,"party,social,engagement,live,public,political,blogs","2365.8,-2809.425","2409.5,-2805.5",2,0.12,"Z321,0.35760019283403854","Z1122,Z1121,Z1120,Z1119"
Z3191,Z472,10,"eigenvectors,eigenvalues,eigenvector,eigenvalue,positive,negative,symmetry","1007.63444444,-2449.87777778","1204.5,-2538.3",3,0.12,"Z472,0.21667911115333918","Z11473,Z11472,Z11471,Z11477,Z11476,Z11475,Z11474,Z2516,Z2515"
Z3192,Z473,10,"particle,particles,injection,injected,traces,dye,trace","1232.177,-2438.6","1362.1,-2643.2",3,0.12,"Z473,0.32874054568837335","Z11479,Z11484,Z11485,Z11482,Z11483,Z11480,Z11481,Z11478,Z2517,Z2518"
Z3193,Z473,10,"velocity,vx,ux,velocities,trajectories,trajectory,critical","1725.60833333,-2798.8","1550.6,-2763.3",3,0.14,"Z473,0.25077693776364135","Z11488,Z11489,Z11486,Z11487,Z11494,Z11491,Z11490,Z11493,Z11492,Z2520,Z2521,Z2519"
Z49,Z55,3,"party,social,engagement,live,york,people,media","2580.90681818,-2810.77954545","2615.9,-2885.8",4,0.12,"Z55,0.17907460106118323","Z1145,Z1144,Z1147,Z1146,Z1141,Z1140,Z1143,Z1142,Z1149,Z1148,Z1127,Z1126,Z1125,Z1124,Z1123,Z1122,Z1121,Z1120,Z1129,Z1128,Z1135,Z1130,Z1131,Z1132,Z1133,Z1134,Z1136,Z1137,Z1138,Z1139,Z1118,Z1119,Z1117,Z248,Z249,Z322,Z321,Z256,Z255,Z254,Z253,Z252,Z251,Z250"
Z11326,Z2468,9,"solve,solved,solving","2597.6,-1459.4","2597.6,-1459.4",1,0.27,"Z2468,0.43474548707616356",
Z2233,Z387,7,"compositing,composition,composited,composed,composite,likewise,reasonable","931.33,-1557.45","865.54,-1596.6",2,0.33,"Z387,0.3131442278895639","Z1628,Z1629"
Z11329,Z2469,9,"imposed,impose","2507.5,-1530.5","2507.5,-1530.5",1,0.25,"Z2469,0.31699444979095026",
Z11328,Z2469,9,"constraints,constraint,constrained,constrain","2422.3,-1549.6","2422.3,-1549.6",1,0.16,"Z2469,0.3870946776628472",
Z11369,Z2484,11,"engines,engine","3069.8,-2881.7","3069.8,-2881.7",1,0.19,"Z2484,0.037470458031248585",
Z11368,Z2484,11,"motif,unix,motifs,compiled,reads,protovis,assumed","3033.9,-2952.8","3033.9,-2952.8",1,0.09,"Z2484,0.061092915567906775",
Z11367,Z2484,11,"asynchronous,communications,intensive,intervention","3108.2,-2804.7","3108.2,-2804.7",1,0.06,"Z2484,0.060801803211578256",
Z11366,Z2484,11,"platform,platforms","2984.6,-2908.7","2984.6,-2908.7",1,0.19,"Z2484,0.10236014610801303",
Z11365,Z2484,11,"access,accessed","2892.4,-2820.7","2892.4,-2820.7",1,0.35,"Z2484,0.14589830128646597",
Z11364,Z2484,11,"format,formats","2980.8,-2776.6","2980.8,-2776.6",1,0.12,"Z2484,0.09627886738398059",
Z11363,Z2483,11,"server,client,servers,clients","3112.4,-2458.1","3112.4,-2458.1",1,0.10,"Z2483,0.29747236586516435",
Z11362,Z2483,11,"download,compatible,mice,thc,maintenance,inexpensive,simulator","3206.1,-2562.6","3206.1,-2562.6",1,0.18,"Z2483,0.22435994353025726",
Z11361,Z2482,11,"protocol,protocols","2796.2,-2586.5","2796.2,-2586.5",1,0.08,"Z2482,0.0614446163678053",
Z11360,Z2482,11,"sends,sending,receiving,receives","2708.1,-2494.9","2708.1,-2494.9",1,0.08,"Z2482,0.09865625266408472",
Z1718,Z2269,6,"leaders,leader,sentiment","3595.9,-2327","3595.9,-2327",1,0.01,"Z2269,0.019211730686419362",
Z1719,Z2270,6,"collaboration,collaborative,collaborators","3415.1,-2170.1","3415.1,-2170.1",1,0.13,"Z2270,0.3398163731050263",
Z1248,Z294,3,"organize,organization","2660.1,-3160.9","2660.1,-3160.9",1,0.10,"Z294,0.323062534525996",
Z1249,Z294,3,"organizing,som","2570.2,-3218.5","2570.2,-3218.5",1,0.13,"Z294,0.26162351687758845",
Z1710,Z2266,7,"transmission,transmitted,decoding,decoder,coder","1183,-1355.9","1183,-1355.9",1,0.04,"Z2266,0.02907702299341837",
Z1711,Z2266,7,"wavelet,wavelets,haar,lossless","1212.5,-1478.1","1212.5,-1478.1",1,0.01,"Z2266,0.022621912412489262",
Z1712,Z2267,6,"actors,actor","3350.6,-2222.3","3350.6,-2222.3",1,0.06,"Z2267,0.08484454445357567",
Z1713,Z2267,6,"networks,network","3496.7,-2337.3","3496.7,-2337.3",1,0.10,"Z2267,0.2501419817324651",
Z1714,Z2268,6,"networking,host,backbone,stitching,suppose,folding,morphing","3863.1,-2112.8","3863.1,-2112.8",1,0.05,"Z2268,0.10492171376174286",
Z1715,Z2268,6,"packet,packets","3856.8,-2026.1","3856.8,-2026.1",1,0.03,"Z2268,0.10848147737126307",
Z1716,Z2269,6,"streams,stream","3785.4,-2234.2","3785.4,-2234.2",1,0.03,"Z2269,0.05300335464441024",
Z1717,Z2269,6,"tweets,tweet","3653.8,-2280.9","3653.8,-2280.9",1,0.01,"Z2269,0.01088915911027148",
Z1880,Z2320,5,"establish,established","4817.1,-825.53","4817.1,-825.53",1,0.18,"Z2320,0.042335047967157535",
Z1881,Z2321,5,"examine,examining,examined,examination,examines","4859.8,-1048","4859.8,-1048",1,0.24,"Z2321,0.15869533674253336",
Z1882,Z2321,5,"indicating,indication,suggesting,aimed","4925.8,-1096.5","4925.8,-1096.5",1,0.32,"Z2321,0.056731060150862454",
Z1883,Z2321,5,"verify,verification","5035.6,-836.32","5035.6,-836.32",1,0.17,"Z2321,0.042744629662763656",
Z1884,Z2322,5,"validate,validation","5205.3,-1217.5","5205.3,-1217.5",1,0.29,"Z2322,0.31203570729077057",
Z1885,Z2322,5,"collected,collect,collecting","5176.6,-1292.2","5176.6,-1292.2",1,0.25,"Z2322,0.3713044773417324",
Z1886,Z2322,5,"implications,argue,analyses,led,appeared,helping,resulted","5112.6,-1420.7","5112.6,-1420.7",1,0.18,"Z2322,0.24129379832763637",
Z1887,Z2323,5,"patterns,pattern","4917.2,-1211","4917.2,-1211",1,0.45,"Z2323,0.2684960749113182",
Z1888,Z2323,5,"trends,trend","5093.7,-1084.8","5093.7,-1084.8",1,0.20,"Z2323,0.2925829209863373",
Z1889,Z2324,5,"correlation,correlations,correlated,correlate","5146.8,-1173.3","5146.8,-1173.3",1,0.25,"Z2324,0.09634442005825214",
Z1404,Z2144,2,"pa,sa,pb,po,pl,vi,iv","2100.9,-892.87","2100.9,-892.87",1,0.05,"Z2144,0.0705607349429846",
Z1405,Z2144,2,"ic,la,cl,ia,il,ra,li","2148.1,-951.62","2148.1,-951.62",1,0.04,"Z2144,0.12573504127766014",
Z1406,Z2145,2,"er,fc,en,ng,ha,ve,ro","2497.9,-1123.6","2497.9,-1123.6",1,0.06,"Z2145,0.0473623594313612",
Z1407,Z2145,2,"hq,qq,pd,lw,ta,rod,ill","2400.3,-1123.3","2400.3,-1123.3",1,0.03,"Z2145,0.019798771612205997",
Z1400,Z2143,2,"style,styles","1910.1,-485.83","1910.1,-485.83",1,0.12,"Z2143,0.05727712822120871",
Z1401,Z2143,2,"viewer,viewers","2151.5,-582.42","2151.5,-582.42",1,0.19,"Z2143,0.0294938418209689",
Z1402,Z2143,2,"artistic,artists","1905.6,-389.73","1905.6,-389.73",1,0.03,"Z2143,0.02735917742278353",
Z1403,Z2143,2,"illustration,illustrations,illustrative","1993.4,-582.29","1993.4,-582.29",1,0.21,"Z2143,0.009241510802367292",
Z1408,Z2145,2,"oi,searched,paired,quarter,em,pr,lamp","2498.6,-1079.5","2498.6,-1079.5",1,0.03,"Z2145,0.008453900914138472",
Z1409,Z2146,2,"num,diff,con,pro,pm,dis,os","2392.1,-873.08","2392.1,-873.08",1,0.04,"Z2146,0.05143396191959937",
Z1960,Z2347,5,"trials,trial","3974.2,-887.51","3974.2,-887.51",1,0.08,"Z2347,0.250264797123846",
Z11178,Z2416,1,"gaussian,functions,inverse,jk,ik","1440.4,-2042","1440.4,-2042",1,0.31,"Z2416,0.40185783220536775",
Z11179,Z2417,1,"element,elements","2031.3,-2059.7","2031.3,-2059.7",1,0.33,"Z2417,0.06583474929209208",
Z11176,Z2415,1,"differential,partial","1680,-2153.1","1680,-2153.1",1,0.41,"Z2415,0.2725412937316897",
Z11177,Z2416,1,"kernel,kernels","1744.7,-2021","1744.7,-2021",1,0.15,"Z2416,0.10723123387107068",
Z11174,Z2415,1,"dt,integral,dx,linearly","1595.3,-2191.3","1595.3,-2191.3",1,0.16,"Z2415,0.23946724971314823",
Z11175,Z2415,1,"energy,equilibrium","1419,-2086.7","1419,-2086.7",1,0.38,"Z2415,0.29241780719021226",
Z11172,Z2414,1,"ax,xy,uv,summation,vv,exchange,capacity","1698.5,-2065","1698.5,-2065",1,0.38,"Z2414,0.4166090283111109",
Z11173,Z2414,1,"equation,equations","1956.1,-2111.9","1956.1,-2111.9",1,0.30,"Z2414,0.5700113743980986",
Z11170,Z2413,1,"constant,equal,fixed","2168.3,-2012.6","2168.3,-2012.6",1,0.43,"Z2413,0.23055925710261016",
Z11171,Z2413,1,"coefficients,coefficient","2083.6,-2015.7","2083.6,-2015.7",1,0.26,"Z2413,0.1292318701777775",
Z1660,Z2247,7,"memory,mb","156.14,-1479.8","156.14,-1479.8",1,0.20,"Z2247,0.27713695672551353",
Z1661,Z2247,7,"preprocessing,precomputed,resolutions,footprint","284.06,-1269.6","284.06,-1269.6",1,0.36,"Z2247,0.2880740373967333",
Z1662,Z2247,7,"array,arrays","208.34,-1304.4","208.34,-1304.4",1,0.14,"Z2247,0.1359712524253961",
Z1663,Z2247,7,"bytes,byte","130.9,-1320.7","130.9,-1320.7",1,0.08,"Z2247,0.10174658499219862",
Z1664,Z2248,7,"execution,executed,execute","705.77,-1419.1","705.77,-1419.1",1,0.32,"Z2248,0.25598350068277664",
Z1665,Z2248,7,"run,runs,running","658.08,-1533.8","658.08,-1533.8",1,0.27,"Z2248,0.5054227720498732",
Z1666,Z2249,7,"code,codes","420.5,-1555.7","420.5,-1555.7",1,0.26,"Z2249,0.19281434964958616",
Z1667,Z2249,7,"programmer,programmers","439.17,-1498.7","439.17,-1498.7",1,0.03,"Z2249,0.03973233081629814",
Z1668,Z2250,7,"stores,processed","54.923,-1382.6","54.923,-1382.6",1,0.28,"Z2250,0.436283113079467",
Z1669,Z2250,7,"stored,store,storing,storage","33.797,-1515.9","33.797,-1515.9",1,0.24,"Z2250,0.5124757913063879",
Z1966,Z2349,5,"stimuli,stimulus","4052.7,-973.98","4052.7,-973.98",1,0.03,"Z2349,0.07515964701559243",
Z11088,Z2386,5,"limitations,limitation","5059.1,-737.92","5059.1,-737.92",1,0.30,"Z2386,0.24004425914960015",
Z11089,Z2386,5,"overcome,deals,fusion,roi,sprite,dd,tiny","4882.8,-703.15","4882.8,-703.15",1,0.30,"Z2386,0.21142712834896787",
Z11082,Z2385,5,"log,logs","4697.6,-986.01","4697.6,-986.01",1,0.19,"Z2385,0.016134061477664323",
Z11083,Z2385,5,"missed,miss,misses","4706.6,-1125.9","4706.6,-1125.9",1,0.30,"Z2385,0.026413537660125504",
Z11080,Z2385,5,"highest,lowest","4956,-1048.2","4956,-1048.2",1,0.33,"Z2385,0.07421072185532551",
Z11081,Z2385,5,"ranked,ranking,rankings,ranks","5040.8,-1025.8","5040.8,-1025.8",1,0.07,"Z2385,0.023140481132812505",
Z11086,Z2385,5,"percent,percentage,judge","4677.4,-938.35","4677.4,-938.35",1,0.28,"Z2385,0.034653446121656314",
Z11087,Z2385,5,"missing,incomplete,lot,remember,dont","4752,-1081.8","4752,-1081.8",1,0.28,"Z2385,0.03255353870650647",
Z11084,Z2385,5,"mark,marked,marks","4910.7,-1140.5","4910.7,-1140.5",1,0.28,"Z2385,0.03106821269786586",
Z11085,Z2385,5,"frequently,frequent","4824.5,-914.36","4824.5,-914.36",1,0.28,"Z2385,0.03050424592689035",
Z2128,Z346,2,"posted,march,online,society,august,published","2840.63333333,-228.913333333","2836.3,-237.85",2,0.27,"Z346,0.5713454633264825","Z1349,Z1348,Z1350"
Z1387,Z2137,2,"describes,discusses,proposes","2213.5,-250.82","2213.5,-250.82",1,0.32,"Z2137,0.13148863486765314",
Z1386,Z2137,2,"discussed,discuss,discussion,literature","2075.2,-419.45","2075.2,-419.45",1,0.28,"Z2137,0.4336332928413953",
Z11554,Z2543,10,"station,stations","496.01,-2383.7","496.01,-2383.7",1,0.03,"Z2543,0.013962590099524734",
Z11555,Z2543,10,"house,houses","714.29,-2246.7","714.29,-2246.7",1,0.05,"Z2543,0.0034633449571742645",
Z11556,Z2544,10,"ocean,sea,pacific","1136.8,-2445.9","1136.8,-2445.9",1,0.06,"Z2544,0.1765180641035666",
Z11557,Z2544,10,"island,islands,bay","1035.6,-2488.3","1035.6,-2488.3",1,0.06,"Z2544,0.04005415776692717",
Z11550,Z2542,10,"weather,wind,climate,meteorological,precipitation","458.72,-2483.2","458.72,-2483.2",1,0.09,"Z2542,0.23524194193018416",
Z1385,Z2136,2,"adequate,adequately,capable,sections,occlusions,conventional,principle","2809.9,-588.49","2809.9,-588.49",1,0.29,"Z2136,0.009301793428964585",
Z11552,Z2543,10,"concentrations,concentration","575.78,-2295.6","575.78,-2295.6",1,0.04,"Z2543,0.03275151670720599",
Z11553,Z2543,10,"seasonal,annual,environmental","471.19,-2428","471.19,-2428",1,0.03,"Z2543,0.06401087829411416",
Z1384,Z2136,2,"tile,tiles,tiling","2652,-584.24","2652,-584.24",1,0.07,"Z2136,0.003322213267062099",
Z11558,Z2544,10,"eddies,eddy,currents","1304.5,-2462.6","1304.5,-2462.6",1,0.01,"Z2544,0.027104855221945636",
Z11559,Z2545,10,"east,west","530.65,-2596","530.65,-2596",1,0.05,"Z2545,0.13308494978213517",
Z1435,Z2156,8,"holes,hole","1702,-324.04","1702,-324.04",1,0.10,"Z2156,0.04276722866580797",
Z2129,Z346,2,"mailed,email,october,novemberdecember,ambiguity,ambiguous,july","2693.13333333,-521.31","2734.4,-534.97",2,0.27,"Z346,0.5713454633264825","Z1351,Z1352,Z1353"
Z1434,Z2156,8,"cad,aided,decimation,coplanar","1487.9,-468.19","1487.9,-468.19",1,0.09,"Z2156,0.03750474545528029",
Z1925,Z2338,5,"income,census","3550.2,-758.41","3550.2,-758.41",1,0.05,"Z2338,0.15501540803981922",
Z1924,Z2338,5,"county,counties","3475.7,-669.5","3475.7,-669.5",1,0.02,"Z2338,0.05668535198508613",
Z1923,Z2337,5,"compound,compounds,cardinality,scalars,variability,ranges","3917.9,-637.82","3917.9,-637.82",1,0.25,"Z2337,0.3660707942204467",
Z1430,Z2155,8,"polygons,polygon","1904,-297.11","1904,-297.11",1,0.12,"Z2155,0.10231064715784921",
Z2197,Z372,7,"nvidia,geforce,cpu,floating,rasterization,precision","1387.55,-1377.6","1311.7,-1335.7",2,0.18,"Z372,0.46157644581260404","Z1545,Z1544"
Z2196,Z371,7,"fragment,lookup,shader,fragments,shaders,programmable,tables","1219.3,-902.68","1192.8,-898.01",2,0.08,"Z371,0.11130999338975782","Z1541,Z1543,Z1542"
Z2195,Z371,7,"gb,ghz,ram,intel,core","1072.35,-828.61","1077,-901",2,0.18,"Z371,0.22006557654605036","Z1540,Z1539"
Z2194,Z370,8,"queue,priority,inserted,insertion,insert","1445.95,-391.525","1375.9,-482.4",2,0.07,"Z370,0.013607346731755883","Z1537,Z1538"
Z3118,Z444,6,"supporting,thinking,making,presentation,usability,things,easier","3277.825,-1597.9625","3207.6,-1708.1",3,0.28,"Z444,0.5792420204189654","Z2304,Z2305,Z1840,Z1831,Z1830,Z1833,Z1832,Z1835,Z1834,Z1839,Z1838,Z1828,Z1829,Z1837,Z1836,Z1827"
Z3119,Z445,5,"similarity,outliers,clustering,pairs,pair,outlier,clusters","4844.68333333,-1562.48333333","4841.3,-1577.1",3,0.22,"Z445,0.3956593105996774","Z2306,Z2307,Z1844,Z1841,Z1842,Z1843"
Z2191,Z370,8,"simplices,simplex,homology,homotopy,emphasizes,disc,qualities","1385.1,-561.69","1297.2,-560.25",2,0.03,"Z370,0.033957798838938055","Z1527,Z1526"
Z2190,Z369,8,"attracting,repelling,zeros,attachment,dependence,food,nx","1257.4,-827.195","1293.4,-809.85",2,0.02,"Z369,0.05135940949881698","Z1525,Z1524"
Z3114,Z442,6,"designs,designing,primary,designers,designer,informed,inform","3162.95,-2258.8","3158.2,-2177.3",3,0.24,"Z442,0.32434018308743223","Z1789,Z1788,Z1787,Z1786,Z2294,Z2293"
